https://www.youtube.com/watch?v=y7pcbTbocnc,"Full Highlights: Team World vs Team Africa, NBA Africa Game 2017",239849,https://i.ytimg.com/vi/y7pcbTbocnc/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLC5vgqCXA0D5-vqHOrZhPeKN2c1zg,11:01,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=zwVtET5UD5w,NBA Africa Game 2017: Team World and Team Africa Introductions,51663,https://i.ytimg.com/vi/zwVtET5UD5w/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLBGysIOu9SJT9JYWCHW8vcQnXQLNQ,4:38,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=WK571z8w6CM,Oladipo and Mudiay Visit Brammfontein,6215,https://i.ytimg.com/vi/WK571z8w6CM/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAp0ArgBS2lH52dBIil7zPbrbWVHQ,1:52,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=D7rDk9ykCmk,All-Access: SOS Children’s Village,6709,https://i.ytimg.com/vi/D7rDk9ykCmk/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLCa5RmrOhpbQonhcoe6RIh5RuGurQ,1:59,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=LuY1NzSZKE8,Team World and Team Africa Get in Work!,6221,https://i.ytimg.com/vi/LuY1NzSZKE8/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLAaT2bRNavQPze0HM-thSyf2R-Z1Q,1:06,5일 전
video_link,title,hits,img_link,play_time,updated_time
https://www.youtube.com/watch?v=dswXIW2rRuI,Habitat for Humanity in South Africa,3899,https://i.ytimg.com/vi/dswXIW2rRuI/hqdefault.jpg?sqp=-oaymwEWCMQBEG5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLB-p-k2gMk1JcjBLty3LpHMhi24AA,1:44,5일 전
